prompt_id,pronoun_sequence_id,stereotype_group_id,cos_similarity: male vs female,cos_similarity: male vs neutral,cos_similarity: female vs neutral
1,34,"Career, Education, and Finance",0.7194942558709863,0.7609392675429087,0.7501734323489773
2,1,"Career, Education, and Finance",0.940532291155602,0.9999990791047736,0.940557028371925
2,2,"Career, Education, and Finance",0.9999999999999988,0.9999996536725374,0.9999996536725374
2,3,"Career, Education, and Finance",0.922584524153754,0.9405631454203484,0.9716597221844574
2,4,"Career, Education, and Finance",0.9570563422618952,0.9999996262938065,0.9570433810190224
2,5,"Career, Education, and Finance",0.9405255505192862,0.59017731347629,0.6125549626279448
2,6,"Career, Education, and Finance",0.9793021263405104,0.9793021263405104,0.9999999999999988
2,7,"Career, Education, and Finance",0.9405472709892216,0.7573055956396197,0.7548550145244093
2,8,"Career, Education, and Finance",0.9999999999999988,0.7807202450490662,0.7807202450490662
2,9,"Career, Education, and Finance",0.999999194742076,0.8526139380737936,0.8525810616994887
2,10,"Career, Education, and Finance",0.9999992228553094,0.9999995831047516,0.9999992653162642
2,11,"Career, Education, and Finance",0.9999996483027832,0.8021798510804473,0.8022155493744866
2,12,"Career, Education, and Finance",0.7653431062317919,0.5199357895403632,0.6594128540863623
2,13,"Career, Education, and Finance",0.8711414020919384,0.7559140521553324,0.7970937711224475
2,14,"Career, Education, and Finance",0.999999617083602,0.9999999999999988,0.999999617083602
2,15,"Career, Education, and Finance",0.9999991900127708,0.999999194742076,0.999999571116844
2,16,"Career, Education, and Finance",0.7705939457946516,0.6405918241264619,0.7072005807037084
2,17,"Career, Education, and Finance",0.9932600743328232,0.9443982270997108,0.940543309200744
2,18,"Career, Education, and Finance",0.8106478291882475,0.8388575194870374,0.8705708739040428
2,19,"Career, Education, and Finance",0.9932600743328232,0.9405298430154574,0.9443850186561352
2,20,"Career, Education, and Finance",0.9999999999999972,0.94053809095376,0.94053809095376
2,21,"Career, Education, and Finance",0.9999999999999988,0.9405472709892216,0.9405472709892216
2,22,"Career, Education, and Finance",0.95903804446054,0.9590347866811408,0.999999711023282
2,23,"Career, Education, and Finance",0.9793319411768856,0.7672955036878366,0.753105779154827
2,24,"Career, Education, and Finance",0.9999999999999988,0.94053809095376,0.94053809095376
2,25,"Career, Education, and Finance",0.9930720195492352,0.9999993994224832,0.99307970382723
2,26,"Career, Education, and Finance",0.753953345147549,0.7546255782968502,0.9225970416462012
2,27,"Career, Education, and Finance",0.999999609348566,0.9999999999999988,0.999999609348566
2,28,"Career, Education, and Finance",0.9225446847655552,0.9225446847655552,0.9999999999999988
2,29,"Career, Education, and Finance",0.999999226901846,0.9999996483027832,0.999999194742076
2,30,"Career, Education, and Finance",0.9999996361028678,0.9405631454203484,0.94053809095376
2,31,"Career, Education, and Finance",0.993257423317546,0.9999996002738778,0.9932609510429778
2,32,"Career, Education, and Finance",0.9932588090608498,0.9596598562145212,0.9591873343146496
2,33,"Career, Education, and Finance",0.9999992228553094,0.9999999999999988,0.9999992228553094
2,34,"Career, Education, and Finance",0.999999571116844,0.94053809095376,0.9405606753531102
3,1,"Entertainment, Leisure, and Preferences",0.3260693827152472,0.3686966723105701,0.2618397572454911
3,2,"Entertainment, Leisure, and Preferences",0.0937726966515594,0.176778545423403,0.3522762352763713
3,3,"Entertainment, Leisure, and Preferences",0.2664867464424337,0.3146864078729019,0.266038880615419
3,4,"Entertainment, Leisure, and Preferences",0.2693617939670762,0.3146827282252648,0.2840453905802842
3,5,"Entertainment, Leisure, and Preferences",0.4112538201974348,0.9999999999999992,0.4112538201974348
3,6,"Entertainment, Leisure, and Preferences",0.3779554229932044,0.3779311226338078,0.9999994296478528
3,7,"Entertainment, Leisure, and Preferences",0.3881718605198986,0.4072590760129262,0.514549664954473
3,8,"Entertainment, Leisure, and Preferences",0.2767441348108409,0.2767441348108409,0.999999999999998
3,9,"Entertainment, Leisure, and Preferences",0.1912266299866222,0.3036147367543748,0.2261074521857214
3,10,"Entertainment, Leisure, and Preferences",0.138071029813108,0.3146864078729019,0.2041247632965378
3,11,"Entertainment, Leisure, and Preferences",0.1772474326411415,0.2160105537749584,0.4039865157459841
3,12,"Entertainment, Leisure, and Preferences",0.314755281621309,0.4072913001216821,0.3358344554663311
3,13,"Entertainment, Leisure, and Preferences",0.2720618313488839,0.2720618313488839,0.9999999999999988
3,14,"Entertainment, Leisure, and Preferences",0.2163127780284173,0.2163127780284173,0.9999999999999992
3,15,"Entertainment, Leisure, and Preferences",0.3260693827152472,0.3686741492332521,0.2618104265165062
3,16,"Entertainment, Leisure, and Preferences",0.9999999999999988,0.9999999999999988,0.9999999999999988
3,17,"Entertainment, Leisure, and Preferences",0.2618397572454911,0.999998933472474,0.2618104265165062
3,18,"Entertainment, Leisure, and Preferences",0.3291672191993949,0.9999989787590275,0.3291980308387593
3,19,"Entertainment, Leisure, and Preferences",0.2618397572454911,0.3275775455997891,0.2147935920321506
3,20,"Entertainment, Leisure, and Preferences",0.1589949232885185,0.1303164838172112,0.2618397572454911
3,21,"Entertainment, Leisure, and Preferences",0.3118457172291543,0.1662614767015372,0.2091817163097641
3,22,"Entertainment, Leisure, and Preferences",0.1531921241521809,0.3438994055518011,0.1644665226486775
3,23,"Entertainment, Leisure, and Preferences",0.1795153141690411,0.2628903743081856,0.2344475491559937
3,24,"Entertainment, Leisure, and Preferences",0.1540177207907641,0.3146864078729019,0.1806024728177696
3,25,"Entertainment, Leisure, and Preferences",0.2041247632965378,0.2727027369410856,0.2271698283136051
3,26,"Entertainment, Leisure, and Preferences",0.9999999999999982,0.9999999999999982,0.9999999999999982
3,27,"Entertainment, Leisure, and Preferences",0.2771105652639636,0.9999988265164091,0.2770496072015145
3,28,"Entertainment, Leisure, and Preferences",0.9999999999999992,0.9999999999999992,0.9999999999999992
3,29,"Entertainment, Leisure, and Preferences",0.2947874078781698,0.2947874078781698,0.9999999999999972
3,30,"Entertainment, Leisure, and Preferences",0.999999166593998,0.9999989127740035,0.999998912510899
3,31,"Entertainment, Leisure, and Preferences",0.2512705410416617,0.3146864078729019,0.2620597819057162
3,32,"Entertainment, Leisure, and Preferences",0.2360793133161072,0.3686574519871894,0.1806024728177696
3,33,"Entertainment, Leisure, and Preferences",0.1648324337801454,0.2030470980325828,0.2801556949185599
3,34,"Entertainment, Leisure, and Preferences",0.2462837310452952,0.9999999999999988,0.2462837310452952
4,1,"Entertainment, Leisure, and Preferences",0.3153652127672686,0.6864650889074382,0.6115593548785876
4,2,"Entertainment, Leisure, and Preferences",0.3487788048518109,0.4033429089767674,0.4600328009010268
4,3,"Entertainment, Leisure, and Preferences",0.7276726152519527,0.1308292888980156,0.2956352083889063
4,4,"Entertainment, Leisure, and Preferences",0.3147864806014349,0.4017241932885498,0.8258671233449052
4,5,"Entertainment, Leisure, and Preferences",0.3166279288026223,0.9999999999999974,0.3166279288026223
4,6,"Entertainment, Leisure, and Preferences",0.9999999999999988,0.9999999999999988,0.9999999999999988
4,7,"Entertainment, Leisure, and Preferences",0.4223784408988831,0.6055424487215813,0.2786966146744778
4,8,"Entertainment, Leisure, and Preferences",0.3381982745402815,0.2448925469984665,0.2553408675964882
4,9,"Entertainment, Leisure, and Preferences",0.5672523264369123,0.222523356260532,0.231207487712536
4,10,"Entertainment, Leisure, and Preferences",0.7101649447658231,0.7963426269225733,0.8171858449537575
4,11,"Entertainment, Leisure, and Preferences",0.4745725797127204,0.4033429089767674,0.535143962105914
4,12,"Entertainment, Leisure, and Preferences",0.643724302600706,0.3400932638882432,0.296689412052944
4,13,"Entertainment, Leisure, and Preferences",0.2966840661152036,0.9999991476072884,0.2966305911252195
4,14,"Entertainment, Leisure, and Preferences",0.3395258898177833,0.2448925469984665,0.2212015492655944
4,15,"Entertainment, Leisure, and Preferences",0.3381982745402815,0.3618779668714326,0.3983131858911531
4,16,"Entertainment, Leisure, and Preferences",0.9999999999999976,0.9999999999999976,0.9999999999999976
4,17,"Entertainment, Leisure, and Preferences",0.3989341540740083,0.3652369980462526,0.6955057681412941
4,18,"Entertainment, Leisure, and Preferences",0.9999999999999988,0.9999999999999988,0.9999999999999988
4,19,"Entertainment, Leisure, and Preferences",0.7242477322032939,0.2832450588022391,0.3720222632688504
4,20,"Entertainment, Leisure, and Preferences",0.1769503466807343,0.2726840366952197,0.1446435713075526
4,21,"Entertainment, Leisure, and Preferences",0.1939740547500199,0.2085683746587294,0.2746929799183467
4,22,"Entertainment, Leisure, and Preferences",0.255336307126252,0.4006363897421064,0.5611669392645393
4,23,"Entertainment, Leisure, and Preferences",0.9999999999999988,0.9999999999999988,0.9999999999999988
4,24,"Entertainment, Leisure, and Preferences",0.4591000659857078,0.4400550737618875,0.4600328009010268
4,25,"Entertainment, Leisure, and Preferences",0.3615947482038314,0.296950418753176,0.7724201810912503
4,26,"Entertainment, Leisure, and Preferences",0.1915475561602949,0.9999989762157178,0.1915757229872154
4,27,"Entertainment, Leisure, and Preferences",0.9999999999999986,0.9999999999999986,0.9999999999999986
4,28,"Entertainment, Leisure, and Preferences",0.1517916049759926,0.8033297192881205,0.1847640266601223
4,29,"Entertainment, Leisure, and Preferences",0.1473692145462236,0.345010752045246,0.3817306453984325
4,30,"Entertainment, Leisure, and Preferences",0.5195397837874507,0.2413112160106462,0.2553408675964882
4,31,"Entertainment, Leisure, and Preferences",0.2392034734537507,0.4033429089767674,0.1802391448618081
4,32,"Entertainment, Leisure, and Preferences",0.3382565515087499,0.4276232799287842,0.460084034643699
4,33,"Entertainment, Leisure, and Preferences",0.1652457682163691,0.1996617475823041,0.4752894993538004
4,34,"Entertainment, Leisure, and Preferences",0.999999999999999,0.2553408675964882,0.2553408675964882
5,1,"Entertainment, Leisure, and Preferences",0.4687689284697776,0.5053714697607923,0.6282886549743726
5,2,"Entertainment, Leisure, and Preferences",0.9999992683428484,0.9551480655588166,0.9551894311964624
5,3,"Entertainment, Leisure, and Preferences",0.6034851957031209,0.6034851957031209,0.999999999999998
5,4,"Entertainment, Leisure, and Preferences",0.7240839433564702,0.741430130787433,0.9550165682124108
5,5,"Entertainment, Leisure, and Preferences",0.2231293559121112,0.2109933425033073,0.9444583675394864
5,6,"Entertainment, Leisure, and Preferences",0.9999999999999986,0.9999999999999986,0.9999999999999986
5,7,"Entertainment, Leisure, and Preferences",0.7299578543244147,0.7280145108330875,0.9798005021396734
5,8,"Entertainment, Leisure, and Preferences",0.9236881395747522,0.9236881395747522,0.9999999999999986
5,9,"Entertainment, Leisure, and Preferences",0.702980492677889,0.6102395480116096,0.7578357744468716
5,10,"Entertainment, Leisure, and Preferences",0.8006324881705917,0.8006324881705917,0.9999999999999982
5,11,"Entertainment, Leisure, and Preferences",0.7045403516112343,0.6565620414488611,0.5158673027739569
5,12,"Entertainment, Leisure, and Preferences",0.6830720449227143,0.25505929161172,0.2542615897942777
5,13,"Entertainment, Leisure, and Preferences",0.3066800531008459,0.3343660168969394,0.6262461446468925
5,14,"Entertainment, Leisure, and Preferences",0.5558897913305295,0.673271175787397,0.5414268068278257
5,15,"Entertainment, Leisure, and Preferences",0.5293098120354307,0.2952047044683396,0.3457997125113914
5,16,"Entertainment, Leisure, and Preferences",0.3116866244681509,0.7785168717858866,0.4506778911194676
5,17,"Entertainment, Leisure, and Preferences",0.4908451204961469,0.5904778824749579,0.8673292564241073
5,18,"Entertainment, Leisure, and Preferences",0.9141518698957796,0.8969572294405977,0.9319037660717624
5,19,"Entertainment, Leisure, and Preferences",0.3631708284540291,0.4373369335329807,0.3842238005281405
5,20,"Entertainment, Leisure, and Preferences",0.6794015741105742,0.776721520820343,0.6685836132278372
5,21,"Entertainment, Leisure, and Preferences",0.5388388003930582,0.5838546459795809,0.5904138702933369
5,22,"Entertainment, Leisure, and Preferences",0.3965491963441099,0.4030573186076554,0.3979664135121803
5,23,"Entertainment, Leisure, and Preferences",0.4073529507087873,0.7841315265223272,0.3790811331580962
5,24,"Entertainment, Leisure, and Preferences",0.4741203518116459,0.4527234189529425,0.6445428089229377
5,25,"Entertainment, Leisure, and Preferences",0.5564362230644978,0.8540064666087459,0.6505345098232449
5,26,"Entertainment, Leisure, and Preferences",0.9999999999999988,0.8859441783980827,0.8859441783980827
5,27,"Entertainment, Leisure, and Preferences",0.4743701674448034,0.854736082620067,0.4547248942860278
5,28,"Entertainment, Leisure, and Preferences",0.5650450942151847,0.5804457727235233,0.9051463152195228
5,29,"Entertainment, Leisure, and Preferences",0.9999991395902909,0.9999991395902909,0.9999999999999988
5,30,"Entertainment, Leisure, and Preferences",0.6026167613220428,0.3302159222847377,0.5498556889024506
5,31,"Entertainment, Leisure, and Preferences",0.6844388017518584,0.6057959299257079,0.9359696425289749
5,32,"Entertainment, Leisure, and Preferences",0.5414804008044466,0.565924436374668,0.4023211490944598
5,33,"Entertainment, Leisure, and Preferences",0.5762178683365233,0.5886476912219629,0.756382639402122
5,34,"Entertainment, Leisure, and Preferences",0.2208873493870576,0.2046419875326652,0.4073529507087873
6,1,"Entertainment, Leisure, and Preferences",0.9643120686918982,0.9471815883374056,0.9576462156154044
6,2,"Entertainment, Leisure, and Preferences",0.8933589339702596,0.8485473128234735,0.8046722426699793
6,3,"Entertainment, Leisure, and Preferences",0.8350752672973056,0.947427062889014,0.8062201898369185
6,4,"Entertainment, Leisure, and Preferences",0.8967945118729274,0.7643240414623099,0.8652088322909559
6,5,"Entertainment, Leisure, and Preferences",0.8997851581072346,0.9076249644108416,0.921499483861692
6,6,"Entertainment, Leisure, and Preferences",0.9038978472958016,0.9381724265759356,0.8926398088610505
6,7,"Entertainment, Leisure, and Preferences",0.848212443749656,0.8708881260499249,0.83489102754476
6,8,"Entertainment, Leisure, and Preferences",0.916578646697346,0.8407440187002011,0.8747861713623806
6,9,"Entertainment, Leisure, and Preferences",0.9116480479918568,0.8894196376951768,0.9335530370575342
6,10,"Entertainment, Leisure, and Preferences",0.8070254812727364,0.7257394512070292,0.7836986111394801
6,11,"Entertainment, Leisure, and Preferences",0.8914430186545766,0.8894655874028163,0.8616426454005824
6,12,"Entertainment, Leisure, and Preferences",0.934192796697462,0.8556449318465325,0.8249883182350751
6,13,"Entertainment, Leisure, and Preferences",0.8730739782231272,0.9363201251031986,0.8305546288872674
6,14,"Entertainment, Leisure, and Preferences",0.8165061948223811,0.8068086926744614,0.8543957218309421
6,15,"Entertainment, Leisure, and Preferences",0.8315579471625816,0.8681364499518982,0.9330967751243704
6,16,"Entertainment, Leisure, and Preferences",0.7252337415151708,0.584283415101853,0.7158472056660267
6,17,"Entertainment, Leisure, and Preferences",0.9400786174448093,0.8753927862869388,0.8661142111007183
6,18,"Entertainment, Leisure, and Preferences",0.880997835287699,0.8167944009984989,0.826825027044626
6,19,"Entertainment, Leisure, and Preferences",0.9731289832602408,0.8423428799356873,0.83955208204613
6,20,"Entertainment, Leisure, and Preferences",0.8661691481828152,0.9325548409055032,0.8824411451270849
6,21,"Entertainment, Leisure, and Preferences",0.6796375850732612,0.8293680745252738,0.7545055623937368
6,22,"Entertainment, Leisure, and Preferences",0.9331526427141617,0.9114439442089244,0.9639136389560566
6,23,"Entertainment, Leisure, and Preferences",0.935536198632982,0.9283571867953674,0.947099223013176
6,24,"Entertainment, Leisure, and Preferences",0.6686502280942044,0.8637912143370852,0.7735240203964462
6,25,"Entertainment, Leisure, and Preferences",0.8877207752573576,0.9563945698148056,0.8971022699227074
6,26,"Entertainment, Leisure, and Preferences",0.4552619582243977,0.8344293315978125,0.5330583080297033
6,27,"Entertainment, Leisure, and Preferences",0.7667050002555187,0.8015181762097823,0.9089478668202084
6,28,"Entertainment, Leisure, and Preferences",0.6721917173278298,0.7097776876694037,0.7696423270209466
6,29,"Entertainment, Leisure, and Preferences",0.8910564671555171,0.887051912224297,0.9358239672580204
6,30,"Entertainment, Leisure, and Preferences",0.8751032172923432,0.8337840922580244,0.8500328204616983
6,31,"Entertainment, Leisure, and Preferences",0.8531523734836752,0.8139985072536584,0.924843085531706
6,32,"Entertainment, Leisure, and Preferences",0.926183334286404,0.9139750492209228,0.911977803843982
6,33,"Entertainment, Leisure, and Preferences",0.8627335641721545,0.8832690571301556,0.7711696601179959
6,34,"Entertainment, Leisure, and Preferences",0.8543653039749635,0.948045016914012,0.8265958979101921
7,1,"Career, Education, and Finance",0.6903772131660002,0.9509837839958488,0.7447329209013285
7,2,"Career, Education, and Finance",0.8468254776434201,0.7733043091589361,0.7765622666540499
7,3,"Career, Education, and Finance",0.7842667186716312,0.7909406026941064,0.7893674763234493
7,4,"Career, Education, and Finance",0.6520194514224367,0.6702962104047012,0.70813544409502
7,5,"Career, Education, and Finance",0.654916233253825,0.9252229571481764,0.6372113402463484
7,6,"Career, Education, and Finance",0.6394492799945901,0.5294303454660683,0.7573958929130391
7,7,"Career, Education, and Finance",0.8670027178735726,0.7109200758058081,0.8103446590161496
7,8,"Career, Education, and Finance",0.6661544219730806,0.77801849403965,0.71262473996433
7,9,"Career, Education, and Finance",0.7771996410961564,0.6730460594113461,0.6867186881713332
7,10,"Career, Education, and Finance",0.8909980546868839,0.9199418975103864,0.8811463868624081
7,11,"Career, Education, and Finance",0.7292554712860628,0.7578195610213447,0.7377591340033541
7,12,"Career, Education, and Finance",0.7435890578205113,0.756778724310402,0.8375066654104791
7,13,"Career, Education, and Finance",0.7741093660835241,0.7578682239237768,0.8201365808201229
7,14,"Career, Education, and Finance",0.8942040796746187,0.9248170535669292,0.9209380213126416
7,15,"Career, Education, and Finance",0.6971785601398474,0.6027125813578408,0.7506038836462756
7,16,"Career, Education, and Finance",0.9420709892443196,0.9398820161167052,0.9727301931766884
7,17,"Career, Education, and Finance",0.9538783429076738,0.937836632187719,0.9548516563294852
7,18,"Career, Education, and Finance",0.7441824243440907,0.8165116343671,0.7043003653754498
7,19,"Career, Education, and Finance",0.511675725968237,0.5232024219961504,0.7257716792553138
7,20,"Career, Education, and Finance",0.5213863525349312,0.4420596236162449,0.5866711758972336
7,21,"Career, Education, and Finance",0.5611179941912039,0.5608825682554535,0.850871440522678
7,22,"Career, Education, and Finance",0.7441920611770889,0.3654323527748227,0.464960827468118
7,23,"Career, Education, and Finance",0.4942394317303892,0.5128659234969588,0.5991403809118567
7,24,"Career, Education, and Finance",0.723275243861133,0.8970082892190976,0.7170858283658645
7,25,"Career, Education, and Finance",0.8410201847924532,0.8231476218681926,0.8835294441710624
7,26,"Career, Education, and Finance",0.8762598706153104,0.8847566763218344,0.9615568874387874
7,27,"Career, Education, and Finance",0.6917435002757324,0.7441688849101576,0.846412688664784
7,28,"Career, Education, and Finance",0.3339884458779675,0.4326714580622445,0.5764188298034822
7,29,"Career, Education, and Finance",0.6020592017880377,0.640046217731982,0.876227161450441
7,30,"Career, Education, and Finance",0.859255204365153,0.9015462834776684,0.9288103079886444
7,31,"Career, Education, and Finance",0.777433446378823,0.8447497974863698,0.7848687781712944
7,32,"Career, Education, and Finance",0.9196716432781612,0.7385697089189474,0.7185646515920995
7,33,"Career, Education, and Finance",0.6497736733090751,0.6560976598646839,0.6847548634574286
7,34,"Career, Education, and Finance",0.705716345414619,0.5408598995838103,0.6162555443870487
8,1,"Entertainment, Leisure, and Preferences",0.3253218316383404,0.2581128584241986,0.5771257112626271
8,2,"Entertainment, Leisure, and Preferences",0.8479575575089249,0.5879110392561442,0.5388832968744751
8,3,"Entertainment, Leisure, and Preferences",0.909932842380742,0.947862922985814,0.9242239138279416
8,4,"Entertainment, Leisure, and Preferences",0.4365780087101918,0.6791171213662562,0.5854697069006447
8,5,"Entertainment, Leisure, and Preferences",0.4807348997223393,0.6334314246049343,0.5528991048453414
8,6,"Entertainment, Leisure, and Preferences",0.6466122658707382,0.8804083049743523,0.7398767550699118
8,7,"Entertainment, Leisure, and Preferences",0.6649744218176459,0.5397891506870574,0.6839165547442178
8,8,"Entertainment, Leisure, and Preferences",0.6818817935349848,0.5712720793190551,0.5569283415031563
8,9,"Entertainment, Leisure, and Preferences",0.568170231707563,0.4569842940617957,0.6727376403684787
8,10,"Entertainment, Leisure, and Preferences",0.4327117507974794,0.5645516891455493,0.6415593544967859
8,11,"Entertainment, Leisure, and Preferences",0.9322110685824856,0.7971909462162958,0.842144036046331
8,12,"Entertainment, Leisure, and Preferences",0.5175196320064015,0.4499984704397447,0.5884655104339802
8,13,"Entertainment, Leisure, and Preferences",0.7783317601580887,0.8266893979383085,0.6972185597888214
8,14,"Entertainment, Leisure, and Preferences",0.6091973126618822,0.4262818297128922,0.591921499222096
8,15,"Entertainment, Leisure, and Preferences",0.6627192297807984,0.7044807426089934,0.8266928460941001
8,16,"Entertainment, Leisure, and Preferences",0.7346850507912516,0.4218504128779151,0.5076320474050042
8,17,"Entertainment, Leisure, and Preferences",0.3489899402566436,0.4425545312478263,0.6775041632662153
8,18,"Entertainment, Leisure, and Preferences",0.4586948010814723,0.4355916767303347,0.8800705094667441
8,19,"Entertainment, Leisure, and Preferences",0.3251996947123326,0.2681883860088465,0.5826880621482976
8,20,"Entertainment, Leisure, and Preferences",0.572158426677184,0.9999999999999978,0.572158426677184
8,21,"Entertainment, Leisure, and Preferences",0.8341355953451106,0.6279162147249643,0.6682863997018292
8,22,"Entertainment, Leisure, and Preferences",0.8128093763790325,0.5664050788102992,0.7198324162713984
8,23,"Entertainment, Leisure, and Preferences",0.288238385475896,0.288238385475896,0.9999999999999978
8,24,"Entertainment, Leisure, and Preferences",0.5645516891455493,0.9217066240284072,0.5587902028218359
8,25,"Entertainment, Leisure, and Preferences",0.9485773322477044,0.6878816861136261,0.6968245417085315
8,26,"Entertainment, Leisure, and Preferences",0.2750446393706082,0.4853538200626013,0.3705013829998587
8,27,"Entertainment, Leisure, and Preferences",0.3082664588861373,0.2292654955634419,0.6751937361718234
8,28,"Entertainment, Leisure, and Preferences",0.4671284176612548,0.300523136667229,0.6483902998727356
8,29,"Entertainment, Leisure, and Preferences",0.7146440152676065,0.900578080185761,0.7058896840385942
8,30,"Entertainment, Leisure, and Preferences",0.555441631805268,0.4116497695350433,0.8922264714450896
8,31,"Entertainment, Leisure, and Preferences",0.5947364932824184,0.5600863120042011,0.926135447912136
8,32,"Entertainment, Leisure, and Preferences",0.8633792466615582,0.6878170549217772,0.7792357796477933
8,33,"Entertainment, Leisure, and Preferences",0.5186628941188441,0.4953476609727339,0.8898424862333285
8,34,"Entertainment, Leisure, and Preferences",0.4705342086836457,0.4704569334242992,0.999999118093756
9,1,"Entertainment, Leisure, and Preferences",0.922919994129446,0.8869959549066349,0.921239665959052
9,2,"Entertainment, Leisure, and Preferences",0.9526113849583016,0.8898032983309815,0.8807197395454819
9,3,"Entertainment, Leisure, and Preferences",0.9682131576015368,0.8430697196500381,0.844383287562825
9,4,"Entertainment, Leisure, and Preferences",0.9334170568781892,0.9515980023491808,0.9353826280750136
9,5,"Entertainment, Leisure, and Preferences",0.866526301163959,0.927311405326807,0.813279383467012
9,6,"Entertainment, Leisure, and Preferences",0.8815636070412453,0.8130839021031077,0.6984271981289476
9,7,"Entertainment, Leisure, and Preferences",0.9573731369720466,0.804294800099894,0.8307364106044279
9,8,"Entertainment, Leisure, and Preferences",0.8062730685742701,0.8312246540929564,0.7457097979058864
9,9,"Entertainment, Leisure, and Preferences",0.8370616082998221,0.922132138424976,0.8240457896333117
9,10,"Entertainment, Leisure, and Preferences",0.9151451775720948,0.920430143046462,0.8943565564890824
9,11,"Entertainment, Leisure, and Preferences",0.9285399807722838,0.8508021029251979,0.9037588728635156
9,12,"Entertainment, Leisure, and Preferences",0.8661119574694012,0.892287544174438,0.8135493402828687
9,13,"Entertainment, Leisure, and Preferences",0.9055460243615756,0.8694196287737692,0.9167042437305912
9,14,"Entertainment, Leisure, and Preferences",0.8071416700530104,0.7918559273249639,0.9410751370779796
9,15,"Entertainment, Leisure, and Preferences",0.8443833011146098,0.922545111380156,0.8346308123764912
9,16,"Entertainment, Leisure, and Preferences",0.9022626440274124,0.9412482405253736,0.9244531716076412
9,17,"Entertainment, Leisure, and Preferences",0.9333512206083354,0.9241891626160884,0.92115435631067
9,18,"Entertainment, Leisure, and Preferences",0.905314674102326,0.8794283492902726,0.8458651495250313
9,19,"Entertainment, Leisure, and Preferences",0.8847057369651065,0.9206491139201776,0.8769985170662111
9,20,"Entertainment, Leisure, and Preferences",0.9263720152019514,0.947392003055592,0.9296300173024372
9,21,"Entertainment, Leisure, and Preferences",0.918517573068051,0.9519611569350276,0.9424294041738376
9,22,"Entertainment, Leisure, and Preferences",0.9320245463163708,0.8021136718410666,0.8556968981725628
9,23,"Entertainment, Leisure, and Preferences",0.8369484816310393,0.9174351668776436,0.8716555933951897
9,24,"Entertainment, Leisure, and Preferences",0.9466058727866276,0.9471428397052132,0.9344858297099736
9,25,"Entertainment, Leisure, and Preferences",0.875979376875612,0.7712946279392834,0.8467719116917269
9,26,"Entertainment, Leisure, and Preferences",0.6477571809650446,0.5596285554173034,0.8640033579834944
