prompt_id,pronoun_sequence_id,stereotype_group_id,cos_similarity: male vs female,cos_similarity: male vs neutral,cos_similarity: female vs neutral
3,34,"Entertainment, Leisure, and Preferences",0.3021553273955666,0.330189989555122,0.5607130380742298
4,1,"Entertainment, Leisure, and Preferences",0.4685539204807947,0.8675099142938056,0.5103740307721598
4,2,"Entertainment, Leisure, and Preferences",0.4639991683854277,0.9041368116248808,0.493612838932002
4,3,"Entertainment, Leisure, and Preferences",0.5204868241562084,0.8832670992192284,0.5544748491746692
4,4,"Entertainment, Leisure, and Preferences",0.481759735837596,0.5036913730902665,0.9258546603933536
4,5,"Entertainment, Leisure, and Preferences",0.5763391575978695,0.8405853942814474,0.5497976818292579
4,6,"Entertainment, Leisure, and Preferences",0.5519706610142426,0.8983229510015396,0.5259562169194543
4,7,"Entertainment, Leisure, and Preferences",0.5581997898824701,0.8215438428709572,0.5655542680330357
4,8,"Entertainment, Leisure, and Preferences",0.9349841533795058,0.9002678443051597,0.9138307391960674
4,9,"Entertainment, Leisure, and Preferences",0.5645451518160916,0.8729949427564321,0.5855330717763259
4,10,"Entertainment, Leisure, and Preferences",0.940402432612566,0.9327666664558084,0.9487484998750008
4,11,"Entertainment, Leisure, and Preferences",0.5238564276458536,0.872214250729878,0.5233104785283542
4,12,"Entertainment, Leisure, and Preferences",0.5352625648485848,0.8224341000132117,0.570155179539191
4,13,"Entertainment, Leisure, and Preferences",0.9083375324068504,0.5633364365012807,0.6296449547794742
4,14,"Entertainment, Leisure, and Preferences",0.4940001419380841,0.4580841675417023,0.5192598060504395
4,15,"Entertainment, Leisure, and Preferences",0.4168100831807321,0.7828522627139579,0.4726418585360771
4,16,"Entertainment, Leisure, and Preferences",0.7032115604743681,0.8608218244447474,0.7032534692637675
4,17,"Entertainment, Leisure, and Preferences",0.6878813595655087,0.4568571709862109,0.8277292449470806
4,18,"Entertainment, Leisure, and Preferences",0.7083566305040825,0.941738890414337,0.7152436824509794
4,19,"Entertainment, Leisure, and Preferences",0.5225588662122229,0.5470620264051169,0.7416641489413506
4,20,"Entertainment, Leisure, and Preferences",0.7966064236628015,0.8320568378515707,0.9164872258512315
4,21,"Entertainment, Leisure, and Preferences",0.4517011636289053,0.5548298782398424,0.5463788608130455
4,22,"Entertainment, Leisure, and Preferences",0.9346732273656436,0.4169001423257369,0.3706384011164089
4,23,"Entertainment, Leisure, and Preferences",0.5676352298080756,0.5805415277513339,0.94273849554118
4,24,"Entertainment, Leisure, and Preferences",0.5014085744136387,0.425111723368706,0.4905562207335703
4,25,"Entertainment, Leisure, and Preferences",0.4640236108840019,0.9692417993548266,0.5001024942363135
4,26,"Entertainment, Leisure, and Preferences",0.7198846955158277,0.8960376700290225,0.7024615709677862
4,27,"Entertainment, Leisure, and Preferences",0.927532144857619,0.9549750955312152,0.9536256040543774
4,28,"Entertainment, Leisure, and Preferences",0.8598716630480185,0.8543007058870571,0.9314759928787756
4,29,"Entertainment, Leisure, and Preferences",0.4555683847152023,0.8997279564037638,0.4786288256489264
4,30,"Entertainment, Leisure, and Preferences",0.9599370574199666,0.5118328303790296,0.5372316556359739
4,31,"Entertainment, Leisure, and Preferences",0.5544134697132446,0.5128782629423101,0.5346656801191967
4,32,"Entertainment, Leisure, and Preferences",0.5569238288448399,0.5776465860968181,0.4934665810011119
4,33,"Entertainment, Leisure, and Preferences",0.4048034431674752,0.4311184692363742,0.5498398498723608
4,34,"Entertainment, Leisure, and Preferences",0.7889615211284633,0.7947876078535331,0.6876660801076895
5,1,"Entertainment, Leisure, and Preferences",0.7348544186469748,0.8853106642214537,0.6922309098715475
5,2,"Entertainment, Leisure, and Preferences",0.7468829870404208,0.8470242562118808,0.7894243114611599
5,3,"Entertainment, Leisure, and Preferences",0.82959020482683,0.854363848610852,0.839051123238298
5,4,"Entertainment, Leisure, and Preferences",0.6515806946441698,0.7919563717341652,0.6783660673676817
5,5,"Entertainment, Leisure, and Preferences",0.7465290588129778,0.7291145285196101,0.5323990023143041
5,6,"Entertainment, Leisure, and Preferences",0.705312597896388,0.7247824805654671,0.6972190141118562
5,7,"Entertainment, Leisure, and Preferences",0.7485297269325314,0.7106108266536632,0.7166188820814445
5,8,"Entertainment, Leisure, and Preferences",0.7288023065157945,0.7920290882965896,0.8658962871262762
5,9,"Entertainment, Leisure, and Preferences",0.6957305915744477,0.7626417366346202,0.8358946165053878
5,10,"Entertainment, Leisure, and Preferences",0.7961010425300794,0.7049207399147736,0.7101713586981421
5,11,"Entertainment, Leisure, and Preferences",0.7237221057945165,0.8537787479700376,0.7388274571713334
5,12,"Entertainment, Leisure, and Preferences",0.8242333941955868,0.7470461221017696,0.7119263282190599
5,13,"Entertainment, Leisure, and Preferences",0.8206936769870588,0.7622407657452865,0.746190195407921
5,14,"Entertainment, Leisure, and Preferences",0.7761167574569345,0.7824206858488574,0.8004456430385456
5,15,"Entertainment, Leisure, and Preferences",0.7554559695043628,0.7151570843502356,0.7345369730592106
5,16,"Entertainment, Leisure, and Preferences",0.8881105758993035,0.7352944048122676,0.7344665137923405
5,17,"Entertainment, Leisure, and Preferences",0.7603437798909144,0.8448528558226603,0.725973771820041
5,18,"Entertainment, Leisure, and Preferences",0.8472237501725617,0.8845305641920116,0.8684426828080344
5,19,"Entertainment, Leisure, and Preferences",0.8421959986034033,0.6373661812783628,0.6295679543814333
5,20,"Entertainment, Leisure, and Preferences",0.7587847125120754,0.8305712819164206,0.73119416197395
5,21,"Entertainment, Leisure, and Preferences",0.5143029317546154,0.5972785967664478,0.7543977964495945
5,22,"Entertainment, Leisure, and Preferences",0.7048249100564324,0.6102030278678763,0.5090418093090976
5,23,"Entertainment, Leisure, and Preferences",0.8180402934988047,0.704616801098489,0.7863762319562894
5,24,"Entertainment, Leisure, and Preferences",0.7950619113256521,0.8009739132035216,0.7321266688542126
5,25,"Entertainment, Leisure, and Preferences",0.8029694258071267,0.8517650827359468,0.7840127018308802
5,26,"Entertainment, Leisure, and Preferences",0.813959852824,0.8118042102372185,0.800648436020871
5,27,"Entertainment, Leisure, and Preferences",0.817234549036404,0.8755809138884455,0.8966418855024498
5,28,"Entertainment, Leisure, and Preferences",0.7961912276479733,0.8062764774099925,0.8964191494489623
5,29,"Entertainment, Leisure, and Preferences",0.7064018832416618,0.819757572243194,0.7084510753042892
5,30,"Entertainment, Leisure, and Preferences",0.8344853338365212,0.7735537363691214,0.7228402878130222
5,31,"Entertainment, Leisure, and Preferences",0.7302430223534229,0.8375026704476056,0.7769703830771683
5,32,"Entertainment, Leisure, and Preferences",0.7254729092962187,0.848231450458706,0.7751234657208066
5,33,"Entertainment, Leisure, and Preferences",0.6574667267446703,0.5931452892732604,0.5993569932057379
5,34,"Entertainment, Leisure, and Preferences",0.811155224246026,0.7200662646045939,0.7335379027695771
6,1,"Entertainment, Leisure, and Preferences",0.5406382415397386,0.9310908610339717,0.5502115998175252
6,2,"Entertainment, Leisure, and Preferences",0.940400016067858,0.8975983137200235,0.9206050347441708
6,3,"Entertainment, Leisure, and Preferences",0.9444475281088676,0.945933663909063,0.9423259782323066
6,4,"Entertainment, Leisure, and Preferences",0.8650513813734264,0.8420206328079506,0.8820902336396104
6,5,"Entertainment, Leisure, and Preferences",0.9140857758175032,0.8841931065325503,0.8845569841417673
6,6,"Entertainment, Leisure, and Preferences",0.8259696028919074,0.8905483782896548,0.8414054351839322
6,7,"Entertainment, Leisure, and Preferences",0.9458211226079344,0.9653011974308224,0.9536550811016152
6,8,"Entertainment, Leisure, and Preferences",0.928586717018372,0.9282357337492274,0.9144343350527764
6,9,"Entertainment, Leisure, and Preferences",0.9446332012322568,0.954392742356836,0.948486837282794
6,10,"Entertainment, Leisure, and Preferences",0.9440927373620798,0.845623680621221,0.8542870759055768
6,11,"Entertainment, Leisure, and Preferences",0.9494555956714495,0.8725483379554366,0.8787670742884373
6,12,"Entertainment, Leisure, and Preferences",0.9044320809897504,0.8586645972677984,0.8345631540502472
6,13,"Entertainment, Leisure, and Preferences",0.9091475013476292,0.9065985448851116,0.9386133501367402
6,14,"Entertainment, Leisure, and Preferences",0.9448573180313936,0.9493179918240622,0.9540376548481716
6,15,"Entertainment, Leisure, and Preferences",0.8937252277373792,0.8779428588310905,0.9567741228751236
6,16,"Entertainment, Leisure, and Preferences",0.7610602334602312,0.8694858986194941,0.8415153680061938
6,17,"Entertainment, Leisure, and Preferences",0.8639852616207935,0.936030677670242,0.876837733147646
6,18,"Entertainment, Leisure, and Preferences",0.8814648824906397,0.9077389453646716,0.8615598116945004
6,19,"Entertainment, Leisure, and Preferences",0.6241161838651359,0.7359548738318384,0.5732538259606546
6,20,"Entertainment, Leisure, and Preferences",0.786780361227767,0.8677725161242582,0.7220305996170178
6,21,"Entertainment, Leisure, and Preferences",0.7597221681795441,0.651704968410328,0.7327556894694924
6,22,"Entertainment, Leisure, and Preferences",0.8884360095808516,0.8190700863509348,0.8205311527702651
6,23,"Entertainment, Leisure, and Preferences",0.8431524473800692,0.6724428579213813,0.6993457327509454
6,24,"Entertainment, Leisure, and Preferences",0.9484279263408362,0.9211419852045182,0.9275999222962512
6,25,"Entertainment, Leisure, and Preferences",0.7697254503868132,0.8113302020233338,0.9202379839919046
6,26,"Entertainment, Leisure, and Preferences",0.8832931642600448,0.7892126866548991,0.7969556897301237
6,27,"Entertainment, Leisure, and Preferences",0.7946335131128599,0.6898674285377213,0.5186703602559177
6,28,"Entertainment, Leisure, and Preferences",0.8167530025519552,0.8417267614050644,0.8856071909981469
6,29,"Entertainment, Leisure, and Preferences",0.6245461162678023,0.9058624587923504,0.651186975813759
6,30,"Entertainment, Leisure, and Preferences",0.941220262178728,0.9313647008823877,0.9460054001633946
6,31,"Entertainment, Leisure, and Preferences",0.8957249455968275,0.9118325233993376,0.9375761384471418
6,32,"Entertainment, Leisure, and Preferences",0.8120555017150071,0.923855071461468,0.8055652777782933
6,33,"Entertainment, Leisure, and Preferences",0.8524363542944831,0.8639777971236922,0.8489558726660331
6,34,"Entertainment, Leisure, and Preferences",0.6104535398709358,0.8468829394502273,0.6349665630219792
7,1,"Career, Education, and Finance",0.7608539165719638,0.7920989200194037,0.8342274324719167
7,2,"Career, Education, and Finance",0.6837255554559748,0.6466051686830057,0.6983973479614172
7,3,"Career, Education, and Finance",0.8401373733637529,0.8653819284818762,0.8631272710905322
7,4,"Career, Education, and Finance",0.5284750531408662,0.8454547991268273,0.5183907110447703
7,5,"Career, Education, and Finance",0.6713472479109369,0.8125038432201267,0.6207441773624018
7,6,"Career, Education, and Finance",0.7090371862562401,0.8225529017549339,0.7262538088331112
7,7,"Career, Education, and Finance",0.7363218286104056,0.6121065377552413,0.5991033659555975
7,8,"Career, Education, and Finance",0.7792333660967319,0.6780174597043314,0.7682080457867828
7,9,"Career, Education, and Finance",0.744314945674784,0.7864341214381529,0.8598030665328735
7,10,"Career, Education, and Finance",0.7229605397615303,0.8320122576499734,0.7683187833918212
7,11,"Career, Education, and Finance",0.6510449460676916,0.7456952923476499,0.7795992157156435
7,12,"Career, Education, and Finance",0.5463576454439427,0.5318915528082193,0.6634501824431431
7,13,"Career, Education, and Finance",0.687172217204076,0.6800952605000257,0.6852370995490188
7,14,"Career, Education, and Finance",0.6205208416446193,0.6170477887485291,0.8477009562346244
7,15,"Career, Education, and Finance",0.7682914401620987,0.589421165819594,0.5732006069745084
7,16,"Career, Education, and Finance",0.9539066338517124,0.9565740020350756,0.9886675817714496
7,17,"Career, Education, and Finance",0.7420731246431256,0.6722949382224446,0.8114668657224109
7,18,"Career, Education, and Finance",0.8141906111355217,0.9687086999705904,0.8246844015190866
7,19,"Career, Education, and Finance",0.6470363146695647,0.6459045525364766,0.6518980171273894
7,20,"Career, Education, and Finance",0.9133687952803844,0.8425490151536199,0.8189240308833978
7,21,"Career, Education, and Finance",0.8562569807720601,0.8565523684238434,0.8969617766347332
7,22,"Career, Education, and Finance",0.4978564019857189,0.4283105360125558,0.4995777429677644
7,23,"Career, Education, and Finance",0.8227088000714136,0.7239059782054211,0.7033659656844949
7,24,"Career, Education, and Finance",0.6964939465305409,0.7308987204086261,0.822818358263318
7,25,"Career, Education, and Finance",0.4899791919696928,0.735045239626658,0.4859801105181034
7,26,"Career, Education, and Finance",0.9330193606790922,0.8387368641600543,0.8424241028991974
7,27,"Career, Education, and Finance",0.8852308876541175,0.9554177736638246,0.9058491093137876
7,28,"Career, Education, and Finance",0.8562273332366679,0.8640912148244362,0.9109295133467608
7,29,"Career, Education, and Finance",0.8586259888333183,0.7199459507107006,0.720847489014736
7,30,"Career, Education, and Finance",0.7201598583289235,0.934423486002206,0.7089806279516657
7,31,"Career, Education, and Finance",0.8545326893350437,0.8780222189353641,0.8089212473666079
7,32,"Career, Education, and Finance",0.7220027109236627,0.6540416766219035,0.8494787297742188
7,33,"Career, Education, and Finance",0.7055251403838078,0.6708916728472875,0.5710877832956152
7,34,"Career, Education, and Finance",0.6929899220486655,0.8252141404099154,0.7376974620192187
8,1,"Entertainment, Leisure, and Preferences",0.8419345498644801,0.8147854287509254,0.7540650410977123
8,2,"Entertainment, Leisure, and Preferences",0.752018247813606,0.7612866852168009,0.7673314902677074
8,3,"Entertainment, Leisure, and Preferences",0.9223514540272368,0.8750824533819017,0.8789864911450569
8,4,"Entertainment, Leisure, and Preferences",0.999999999999998,0.8947631809518293,0.8947631809518293
8,5,"Entertainment, Leisure, and Preferences",0.45753044076498,0.5649675781762593,0.5635754201252152
8,6,"Entertainment, Leisure, and Preferences",0.4949177909030969,0.6205202201914023,0.6622870353737276
8,7,"Entertainment, Leisure, and Preferences",0.5339260001560091,0.7140019111612439,0.5769641820926574
8,8,"Entertainment, Leisure, and Preferences",0.6797606350977037,0.7097628336297173,0.7986646057865338
8,9,"Entertainment, Leisure, and Preferences",0.8321611641243156,0.7415639947450992,0.7195525334550725
8,10,"Entertainment, Leisure, and Preferences",0.683425463568075,0.7033408719454901,0.9320988071900718
8,11,"Entertainment, Leisure, and Preferences",0.5999357281062215,0.9160210232087784,0.6664993597276718
8,12,"Entertainment, Leisure, and Preferences",0.5867183076003011,0.5542263672615699,0.6623355407772117
8,13,"Entertainment, Leisure, and Preferences",0.8588429933916322,0.8053047869704301,0.7740422184541036
8,14,"Entertainment, Leisure, and Preferences",0.8475501938392773,0.6928354637801246,0.7080983166005976
8,15,"Entertainment, Leisure, and Preferences",0.8093220121326974,0.8510187598589676,0.919963354246201
8,16,"Entertainment, Leisure, and Preferences",0.7055040386566307,0.7302246641379728,0.7454198968004813
8,17,"Entertainment, Leisure, and Preferences",0.8644548700369029,0.8884909045984359,0.9230198498182456
8,18,"Entertainment, Leisure, and Preferences",0.4326583286320346,0.9138996243896712,0.4699288612620385
8,19,"Entertainment, Leisure, and Preferences",0.8769730325173275,0.885930218168806,0.7798692817218038
8,20,"Entertainment, Leisure, and Preferences",0.9952133058766428,0.8491283446746499,0.8512402219293091
8,21,"Entertainment, Leisure, and Preferences",0.459149885261409,0.4363393889971024,0.9021316205681396
8,22,"Entertainment, Leisure, and Preferences",0.6336898209650395,0.6380441925870188,0.9953606194457364
8,23,"Entertainment, Leisure, and Preferences",0.4220699946022275,0.445669034801925,0.4575386248781861
8,24,"Entertainment, Leisure, and Preferences",0.8649185755697464,0.7997444244637391,0.7795002557810262
8,25,"Entertainment, Leisure, and Preferences",0.8910212497332588,0.8704082685541197,0.8541465715496528
8,26,"Entertainment, Leisure, and Preferences",0.3886756188202336,0.4242423952605231,0.4104582280436603
8,27,"Entertainment, Leisure, and Preferences",0.8049105609141946,0.7354270773490217,0.7765594012753767
8,28,"Entertainment, Leisure, and Preferences",0.8236371053504994,0.7745245313457427,0.7746907454019283
8,29,"Entertainment, Leisure, and Preferences",0.9999999999999966,0.9917134321828862,0.9917134321828862
8,30,"Entertainment, Leisure, and Preferences",0.8441243755761476,0.7977017634588811,0.8016425244766298
8,31,"Entertainment, Leisure, and Preferences",0.8037564216916305,0.7184677050058823,0.7907424547037627
8,32,"Entertainment, Leisure, and Preferences",0.6695396462228537,0.5643467974528389,0.7347473692859035
8,33,"Entertainment, Leisure, and Preferences",0.7460953499795204,0.6613635627381189,0.897878050492964
8,34,"Entertainment, Leisure, and Preferences",0.4351849098474538,0.4390003898099794,0.6405511358501204
9,1,"Entertainment, Leisure, and Preferences",0.8098659449406196,0.7363667452871743,0.7923379442434528
9,2,"Entertainment, Leisure, and Preferences",0.7188864232611886,0.7778340389019329,0.8708558800670693
9,3,"Entertainment, Leisure, and Preferences",0.9365702933473864,0.8461127902375314,0.8822428452548454
9,4,"Entertainment, Leisure, and Preferences",0.7532052242860483,0.8677606538505521,0.7850618421384883
9,5,"Entertainment, Leisure, and Preferences",0.7605075055758685,0.6895114618042986,0.678641879109972
9,6,"Entertainment, Leisure, and Preferences",0.8750773627203511,0.8885828656140924,0.9061290722189256
9,7,"Entertainment, Leisure, and Preferences",0.7987082137865018,0.8716939254495915,0.7951452113493637
9,8,"Entertainment, Leisure, and Preferences",0.8396317947398797,0.7827583343356292,0.7489302963721816
9,9,"Entertainment, Leisure, and Preferences",0.8180506242281577,0.8932200204288472,0.8351539045848856
9,10,"Entertainment, Leisure, and Preferences",0.8394025497963086,0.8315128054843498,0.8661286494790721
9,11,"Entertainment, Leisure, and Preferences",0.7905489599346025,0.8442630488818257,0.7810914158676677
9,12,"Entertainment, Leisure, and Preferences",0.8769805473970564,0.8325876974564796,0.8411506301868868
9,13,"Entertainment, Leisure, and Preferences",0.847722387912681,0.7190248449745829,0.7421967757644742
9,14,"Entertainment, Leisure, and Preferences",0.8733931030159647,0.8754587301901946,0.8574988192748373
9,15,"Entertainment, Leisure, and Preferences",0.7185814344970951,0.8372585273030865,0.709296546613102
9,16,"Entertainment, Leisure, and Preferences",0.9113426439329756,0.8769120511204285,0.8661778022357686
9,17,"Entertainment, Leisure, and Preferences",0.8407371631251687,0.787485343670457,0.8390070017052589
9,18,"Entertainment, Leisure, and Preferences",0.8649941499055069,0.8860150336401305,0.917565338234932
9,19,"Entertainment, Leisure, and Preferences",0.8836298570923249,0.6716801927953325,0.6998785934584739
9,20,"Entertainment, Leisure, and Preferences",0.6890243104647851,0.7280715468929442,0.8595066022726388
9,21,"Entertainment, Leisure, and Preferences",0.731865185280313,0.745021565515356,0.6394185261573497
9,22,"Entertainment, Leisure, and Preferences",0.7241615774432769,0.836317153964782,0.7739074454844557
9,23,"Entertainment, Leisure, and Preferences",0.849625169421653,0.7886649792340938,0.7788365011697307
9,24,"Entertainment, Leisure, and Preferences",0.7536055367001201,0.8115707145437021,0.6901951982646753
9,25,"Entertainment, Leisure, and Preferences",0.7810140922793505,0.7271524528538627,0.7150134767673455
